id,name,ml_target,community
25852,NoDurex,0,35773
1814,barriosnahuel,0,35773
16521,markvanderloo,1,35773
14873,pigcan,0,35773
35070,daleroberts,1,35773
9127,max,0,35773
9725,gmftbyGMFTBY,1,35773
3094,angenal,0,35773
7597,DavidLiedle,0,35773
27845,jiexiong2016,1,35773
23404,gasparian,1,35773
13115,samlogan,0,35773
26751,takoba,0,35773
26287,rach-sharp,0,35773
27563,NJUBroccoli,1,35773
30303,qinmudi,0,35773
13132,gihankarunarathne,0,35773
35729,ajyoon,1,35773
24199,holtenko,0,35773
15282,mgjohansen,0,34652
5343,cemdrman,0,35773
10579,SomeHats,0,35773
19476,MallombasiMattawang,0,35773
31945,defaults,0,35773
31272,nating,0,35773
31048,bionikspoon,0,35773
270,not-for-me,0,35773
26815,omarreiss,0,35773
36118,phantomk,0,35773
9880,codyaverett,0,35773
7337,100cm,0,35773
24445,bensochar,0,35773
27571,geminiyellow,0,35773
37207,Montana,0,35773
18780,seisman,1,35773
3584,mcgizzle,0,35773
26361,rhenshaw56,1,35773
18295,cook-coder,0,35773
20933,shawty,0,35773
21002,thezahedi,0,35773
33897,donmiller,0,35773
11663,Stevie-Ray,0,35773
5397,prayerslayer,0,35773
23874,khanhdang,1,35773
28831,SEFI2,0,35773
1542,hbxfyxw,0,35773
5281,jkiss,0,35773
15416,darkmastermindz,0,35773
37445,jwilliamson,0,35773
22508,SFLAQiu,0,35773
10967,sayantikabanik,1,35773
15712,jerel,0,35773
30689,lolimay,0,35773
16476,juanhu96,1,35773
22549,ClarkZinzow,1,35773
34600,oliveiradan,1,35773
32838,dzotos,0,35773
9689,Yaccc,0,35773
36175,kjunichi,0,35773
17760,perfectspr,1,35773
16174,papanikge,1,35773
36704,exception,0,35773
32232,merqurio,0,35773
22356,Nagoo,0,35773
1019,Quantum-Sicarius,0,35773
21753,JLee21,1,35773
11456,sinabakh,0,35773
2942,Edderic,1,35773
2379,limasigor2,1,35773
18486,dozer47528,0,35773
28164,rossoskull,0,35773
34629,bob-chen,0,35773
36663,Ciboulette,0,35773
35259,nk2655,1,35773
34851,arielkirkwood,0,35773
5392,raybesiga,0,35773
9188,hlzz,1,35773
17438,liaojw,0,35773
11103,moosebot,0,35773
308,kinvix,0,35773
25879,jovanidash21,0,35773
8094,lampropoul,0,35773
26862,soplakanets,0,35773
29596,4000D,0,35773
23839,WebCodeFarmer,0,35773
27438,UsulPro,0,35773
28642,intrepidChw,1,35773
29337,dilekcelik,1,35773
34341,jomadoye,0,35773
30686,sgsvenkatesh,0,35773
12675,adar-w,0,35773
12669,helloqiong,1,35773
14956,michtesar,1,35773
11303,tdsticks,0,35773
18916,ashwinimanoj,1,35773
15294,ssdr,0,35773
2779,4383,1,35773
29326,cuiyungao,0,35773
4980,MoHax22rus,0,35773
607,gizmosachin,1,35773
19192,PLQin,0,35773
17414,mykisscool,0,35773
34217,pgroot,0,35773
34353,Evensgn,1,35773
29246,shawn-simon-developer,0,35773
25494,mdcao,1,35773
1764,PerdonLiu,1,35773
12233,cesards,0,35773
8227,JaxXu,0,35773
10211,chaiyiping,1,35773
17775,mintisan,0,35773
13916,jisuanjixue,0,35773
5606,Jermic,0,35773
17785,hungvietdo,0,35773
31141,Miserlou,0,35773
14366,manuelbieh,0,35773
36660,micahnyc,0,35773
5953,maddox,0,35773
7565,ohlookitsderpy,0,35773
7821,amanjain1992,0,35773
33145,mfrazie2,0,35773
1256,smallab,0,35773
2277,imazine,0,35773
20499,RaoOfPhysics,0,35773
28185,imagemlt,0,35773
7602,tianxuzhang,0,35773
15307,qshuai,0,35773
18897,GuroKung,0,35773
14037,adammichaelwood,1,35773
28224,mintuhouse,0,35773
27362,steffencrespo,0,35773
6313,jongon,0,35773
6903,hchouhan,0,35773
34343,stianjensen,1,35773
28706,ikariwing,0,35773
36277,CaiqueMitsuoka,0,35773
34151,ddaskan,1,35773
21736,Reached,0,35773
15639,samiarja,1,35773
12333,njdup,0,35773
4581,amgdy,0,35773
11507,richardsun-voyager,1,35773
22472,lunika,0,35773
18238,DangLienMinh,1,35773
11453,JaredSartin,0,35773
30758,irfanICMLL,1,35773
34075,biomadeira,0,35773
35271,k4biri,0,35773
3003,miaoxw,1,35773
7546,joehdodd,0,35773
10998,Penguin7z,0,35773
7903,3xxx,0,35773
31045,jadsalhani,0,35773
5854,cannc4,0,35773
26730,deraw,0,35773
12777,SerChirag,1,35773
9405,theaidem,0,35773
8157,mthli,0,35773
3671,herpiko,0,35773
7667,pawiromitchel,0,35773
18174,safakkizkin,1,35773
28065,byunjuneseok,1,35773
33046,alanyannick,1,35773
27253,dannevang,0,35773
17150,andy-b-84,0,35773
3691,danilogcarolino,0,35773
5451,samuraime,0,35773
20616,hkasera,0,35773
19666,paolorovella,0,35773
8833,hsoi,0,35773
12360,nessthehero,0,35773
386,baishali-ghosh,0,35773
34725,JoeAsir,1,35773
9043,colelawrence,0,35773
28357,ahmedmohiduet,0,35773
36734,thomasJang,0,35773
32775,fnowacki,0,35773
29977,guillaumemorin,0,35773
26429,joshsimmons,0,35773
14403,pauljamescampbell,0,35773
37332,Stoefff,1,35773
4797,izen1231,0,35773
13587,ivanzotov,0,35773
6471,quanvuong,1,35773
29347,duqicauc,0,35773
22501,dinodsaurus,0,35773
24667,fusimeng,1,35773
21516,aozisik,0,35773
15666,kapilkd13,1,35773
16176,aloysius-tim,0,35773
18141,Mhmdrza,0,35773
19896,kkshyu,1,35773
33188,0xKD,0,35773
12044,nick714,0,35773
17177,SEJeff,0,35773
33580,ikphp,0,35773
11861,accelsao,1,35773
5298,ZhimingZhou,1,35773
14572,arinto,1,35773
20012,pehbehbeh,0,35773
28117,bupyc9,0,35773
22910,3tty0n,1,35773
32653,UdaykiranMarupati,1,35773
3935,ruslankhh,0,35773
2371,billturner,0,35773
34454,InnerPeace-Wu,1,35773
4601,luisangelorjr,0,35773
7362,greekrode,0,35773
8798,alexarnautu,1,35773
17645,karliky,0,35773
3822,behroozam,0,35773
17031,CWYH,1,35773
27365,emckean,0,35773
30826,andrediasgustavo,0,35773
2471,kivervinicius,0,35773
37089,roydejong,0,35773
24097,mtrovilho,0,35773
19214,cptanalatriste,1,35773
24861,Cloudox,1,35773
10002,scriptnull,0,35773
10584,huangsanshi,0,35773
16847,pgrimaud,0,35773
16801,othreecodes,0,35773
33810,mixemer,1,35773
12422,Agnostic,0,35773
7998,superlin,0,35773
35432,azakordonets,0,35773
37575,ivanquirino,0,35773
30673,Month7,0,35773
6008,Antwnis,1,35773
1261,gbezyuk,0,35773
7775,jonpappalord,1,35773
37592,hieuhtr,0,35773
15867,WeiFoo,1,35773
28990,dmarg,0,35773
35500,dev-zhoukang,0,35773
12033,manyi,0,35773
5577,jiashuw,0,35773
9324,LouisShark,0,35773
33779,alemuro,0,35773
20382,leordev,0,35773
11076,davidstrauss,0,35773
37411,ingeniumdesign,0,35773
32778,lawy623,1,35773
11243,MaxChanger,1,35773
13886,morion4000,0,35773
17371,ibarsi,0,35773
10645,maslovw,1,35773
25007,kadoppe,0,35773
33311,Awk34,0,35773
26189,miaowing,0,35773
2061,SandSux,0,35773
26328,alexlafroscia,0,35773
12491,byung-u,0,35773
4691,AndrewNg,0,35773
30995,anandp219,1,35773
2392,deiberchacon,0,35773
32879,jankapunkt,0,35773
1241,stevewithington,0,35773
33398,jainkuniya,1,35773
26533,keiranlovett,0,35773
35839,KwenString,1,35773
33124,danteata,0,35773
962,JackR21,0,35773
7933,kaierlong,1,35773
2597,Mark24Code,0,35773
8239,bruceCzK,0,35773
15172,0x01h,1,35773
36750,KingNigel,0,35773
884,PonomareVlad,0,35773
4098,evrowe,0,35773
8178,hopeztm7500,1,35773
15958,UltimateJupiter,1,35773
13203,MonsieurMan,0,35773
15041,d-baranowski,0,10374
35161,bit-whacker,1,35773
35501,chrisguo,1,35773
28897,jazdev,0,35773
11689,Kerrick,0,35773
19883,carlitos,0,35773
26676,mateuspestana,0,35773
33082,johnnyman727,0,35773
25141,sabbirrahman,0,35773
1195,notarseniy,0,35773
36591,khanhdodang,0,35773
3866,SheaBelsky,0,35773
20210,RobertMyles,0,35773
5634,caiyongmin,0,35773
10698,kostandinang,0,35773
33065,theastrowolfe,0,35773
33992,Plimsky,0,35773
736,liuyib,0,35773
78,rozentill,1,35773
10808,caichangqi,1,35773
17288,chrispecoraro,0,35773
10356,bfwg,0,35773
37657,deven96,1,35773
28864,albertlatacz,0,35773
4243,Henrycobaltech,1,35773
18089,eugene,1,35773
30554,rockylaw,0,35773
36783,SimonRichardson,0,35773
17489,alainrichardt,1,35773
22058,klr,0,35773
17929,charygao,0,35773
33788,ilarele,1,35773
36324,pjg,0,35773
7255,esymeptoo,0,35773
3953,lucasrenan,0,35773
11081,dann95,0,35773
16272,aboobakkar,0,35773
29935,franher,0,35773
29054,hrshadhin,0,35773
9758,filipesilvaa,0,35773
18113,fuguigui,1,35773
31588,kelvinblood,0,35773
4286,cancan101,0,35773
3610,ccbenavides,0,35773
9861,codlife,1,35773
21952,ilkeryilmaz,0,35773
27799,JazzikPeng,1,35773
1374,JimCurryWang,1,35773
7547,jogboms,0,35773
19340,jollen,0,35773
17897,ThiagoGarciaAlves,0,35773
15994,mperham,0,35773
15743,MizukiSonoko,0,35773
19992,PabloVargasIbarra,1,35773
17525,AidanDai,0,35773
7361,goel42,1,35773
11345,iwin2471,0,35773
8057,iglocska,0,35773
21596,isayme,0,35773
20315,shijianzhiwai,0,35773
33185,tekintian,0,35773
389,skrosoft,0,35773
9231,luposlip,0,35773
7441,GregoireHebert,0,35773
11907,imranomari,0,35773
23960,MasoudBimar,0,35773
28575,nanzm,0,35773
2953,artyomtrityak,0,35773
23258,abhas,0,35773
14817,ankurp,0,35773
3604,angeliski,0,35773
13267,lifeng9472,1,35773
9843,Dekken,1,35773
34766,hfcorriez,0,35773
30530,riipandi,0,35773
27307,acrinklaw,1,35773
15709,KIKOU2016,0,35773
5110,Mikhus,0,35773
4420,KrisNguyen135,1,35773
2565,chunghe,0,35773
26840,andreybutov,0,35773
2173,curtsheller,0,35773
14418,JayKan,0,35773
8043,gield,1,35773
6082,kristijanbartol,1,35773
28101,nathanhleung,0,35773
29191,jjcav84,0,35773
32510,rpmunoz,1,35773
16533,leo2n,0,35773
18076,SomeoneWeird,0,35773
7616,inatu,0,35773
18495,notejs,0,35773
13457,scholaronroad,1,35773
19026,rizkyario,0,35773
21563,horiuchi,0,35773
17260,jamesprite,0,35773
26944,LiZheGuang,0,35773
35711,brunoluizgr,0,35773
37560,fadiquader,0,35773
35190,gnatok,0,35773
402,anggagewor,0,35773
4891,rodrigogregorioneri,0,35773
8875,stevedomin,0,35773
24936,aaroncrespo,0,35773
26227,burakolgun,0,35773
26157,diescake,0,35773
26077,Xing-He,0,35773
33250,julioxavierr,0,35773
26325,amlankar,1,35773
9240,LeoCp,0,35773
17680,FeliciousX,0,35773
36031,Priyank57,0,35773
28724,manzhakdotcom,0,35773
36887,raghavgoyal14,1,35773
16470,colmtuite,0,35773
1447,bmyell,1,35773
11874,nmielnik,0,35773
23106,matbesancon,1,35773
23127,necfol,0,35773
25458,GYZHikari,1,35773
4393,dennisreimann,0,35773
9300,ariG23498,1,5547
13078,chenkovsky,0,35773
22665,techfort,0,35773
25274,mcdave,0,35773
13282,GuidoRobertone,0,35773
28607,talhahasanzia,1,35773
1775,arcturus,0,35773
2098,mattcreager,0,35773
10644,SkouRene,0,35773
6257,justinforce,0,35773
26133,jessecurry,0,35773
37647,shiruco,0,35773
27989,calvinnwq,0,35773
14706,SergioCNCruz,1,35773
35871,roshecode,0,35773
8935,claytonsilva,0,35773
916,chatkausik,1,35773
8430,daniel-code,1,3744
4617,amanyadav,1,35773
35906,erdoganoksuz,0,35773
37024,AbhiiGatty,0,35773
561,Koprvhdix,1,35773
29113,Sir814,0,35773
12268,mhor,0,35773
12948,cajacko,0,35773
17702,mrjoelkemp,0,35773
10978,spyshiv,0,35773
15197,balazsorban44,0,35773
6930,abalad,0,35773
7437,jsmayo,0,35773
25847,karanchahal,0,35773
31674,osmanmesutozcan,0,35773
10351,lqbilbo,0,35773
19468,acoffman,0,35773
830,ivankravchenko,0,35773
16079,Wang-Shuo,1,35773
30204,code4clouds,0,35773
6652,sushahnt,0,35773
5977,fozziethebeat,1,35773
31087,fredyteheranto,0,35773
24515,irony,0,35773
26556,Anahkiasen,0,35773
31667,snajdan0525,0,35773
29737,mattcg,0,35773
11224,czerwonkabartosz,0,35773
8411,TomLous,1,35773
16,jasonblanchard,0,35773
36634,chihyaoma,1,35773
11770,jiegiser,0,35773
29497,chrisman,0,35773
12599,doyouhaobaby,0,35773
22749,rumkin,0,35773
24127,aj-may,0,35773
7739,theosp,0,35773
11289,MathiasLuo,0,35773
17716,freyk,0,35773
34412,garymabin,1,35773
26659,hvdute,0,35773
36181,iamdidev,0,35773
7007,petrbrzek,0,35773
8389,mrabbani,0,35773
7175,jaejunha,1,35773
13931,importjake,0,35773
16884,matts2cant,0,35773
16600,kagawagao,0,35773
35956,burnpiro,0,35773
27952,Mozartted,0,35773
18193,anyashka,1,35773
26398,LeoIV,1,12348
20006,matheussampaio,0,35773
25815,Baniel,1,35773
36157,DaDaMrX,1,35773
2645,nikyim,1,35773
17478,pchiwan,0,35773
12583,rishabhdixit,0,35773
22282,onrmrt,0,35773
35293,mcreed,0,35773
6703,ifrontend-xyz,0,35773
36484,inf0rmer,0,35773
15026,ipasa,0,35773
19658,codekeyz,0,35773
20504,DyncMing,0,35773
20219,chrismanderson,0,35773
18509,shiheng2016,0,35773
25337,ashigirl96,1,35773
27506,amirjamil90,0,35773
29064,MidasS,1,35773
301,milesgranger,0,35773
21192,camjc,0,35773
8470,CZXBigBrother,0,35773
13136,thefuture2092,0,35773
16909,GiantSeaweed,1,35773
32531,erbing,0,35773
10231,mariotoledo,1,35773
36915,brianjo,1,35773
33712,rjdCS,1,35773
21018,syl20bnr,0,35773
25283,gongzhang,0,35773
26411,ISNIT0,0,35773
6708,furrki,1,35773
844,sumanabasu,1,35773
26422,frenchcomp,0,35773
35881,Shadheeskumar,1,35773
20562,pepincho,0,35773
12926,jianghurong,0,35773
15599,LuizGMiranda,0,35773
21450,scowalt,0,35773
4052,WilsonLiu95,0,35773
11700,romyilano,0,35773
19462,jackeyang,0,35773
12559,Shihav,1,35773
5627,prabhant,1,35773
7406,Vermeille,1,35773
32527,heyfaraday,1,35773
24075,mbernson,0,35773
15673,tankiJong,0,35773
33602,mitlonik,1,35773
30198,prahladyeri,0,35773
21847,mfikes,0,35773
2692,madhudskumar,0,35773
37097,iFeras93,0,35773
37149,shizhaojingszj,0,35773
24181,solderjs,0,35773
21530,SethStalley,0,35773
21400,shashankpr,0,35773
29068,RussAhrens,1,35773
32075,laurentb,0,35773
10182,michaelcarrano,0,35773
24987,akumbhani66,0,35773
10397,Glavin001,0,35773
6248,edwardclem,1,35773
22297,j3nnn1,0,35773
21438,junpluse,0,35773
31608,chenynCV,1,35773
11913,marcmascort,0,35773
20098,de-laz,0,35773
2076,silvacharles,1,35773
35647,marcosdeseul,0,35773
35067,ZomerVinicius,0,35773
18675,carlosmouracorreia,0,35773
1546,snakecy,1,35773
9441,nekath,0,35773
34551,chenkkkk,1,35773
26653,ValeriiVasyliev,0,35773
18155,chunkai1312,0,35773
3528,teriiehina,0,35773
2013,cjies,0,35773
12443,sorhawell,1,35773
1742,housni,0,35773
37,ariepratama,1,35773
25542,larquin,0,35773
23188,cperales,1,35773
30684,jiayunhan,1,35773
21539,thornjad,0,35773
24851,liuguoping,1,35773
17585,MAinulYaqin,0,35773
34047,milan-r-shah,1,35773
6203,kumailn,0,35773
4981,phivh,0,35773
30056,nisajaie,0,35773
18393,rajat5ranjan,1,35773
1446,nof1000,0,35773
22825,ibolmo,0,35773
22537,terry07,1,20611
19532,ValterSantosMatos,0,35773
5121,frankxiao008,0,35773
15080,XingxingHuang,1,35773
25910,somratcste,0,35773
11210,YongmingLee,1,35773
29141,Beethoven,0,35773
18327,maxwell92,1,35773
36313,owen9825,0,35773
13068,caofangkun,0,35773
27281,eilgin,0,35773
13314,simon-jentzsch,0,35773
24233,jamfly,0,35773
28948,noviiro,0,35773
10064,lemchen,0,35773
10702,bramwillemse,0,35773
7517,joshaidan,0,35773
9162,silvae86,0,35773
25178,softrime,1,35773
974,bevacqua,0,35773
11985,mrwillo,0,35773
6582,acyouzi,1,35773
7427,csgsky,0,35773
29965,gohackfelipe,0,35773
24565,merbst,0,35773
30763,perhapsspy,1,35773
37491,KunHwanAhn,0,35773
16731,ipa-mah,1,35773
22647,JasonLi1990,0,35773
24992,sdporzio,1,35773
30191,bambamx,0,35773
13546,sc0ttwad3,0,35773
832,jpumford,0,35773
4325,abevieiramota,1,35773
37360,earlbread,0,35773
1594,arthurtayrac,0,35773
4583,alternat0r,0,35773
6795,GuiAfonso,1,4955
8966,robsonsilv4,0,35773
9012,PaoloFalomo,0,35773
12457,shinsuo,0,35773
7153,qcminecraft,0,35773
13327,Subhankar29,1,35773
23135,Inv0k3r,1,35773
14493,exherb,0,35773
32322,dionyziz,0,35773
28838,scbizu,0,35773
34225,leosco,0,35773
13831,roger1993,1,35773
17902,gokturkgok,1,35773
21292,magicxie,0,35773
24076,YWD,0,35773
8664,kyleolivo,0,35773
15940,plrthink,0,35773
4453,baristaGeek,0,35773
32070,bernhard2202,1,35773
5196,mouhidine,1,35773
4134,smafjal,1,35773
17949,Grogs,0,35773
22799,martialblog,0,35773
551,nacika-ins,0,35773
29132,1nf1del,0,35773
30743,jfountain,0,35773
191,Kingson4Wu,0,35773
3144,Deandrew007,1,35773
9203,lukeocodes,1,35773
16298,pufferfist,1,35773
33137,gzponline,0,35773
2638,shenjunru,0,35773
30837,pedroperrusi,1,35773
16179,sjhstone,0,35773
11990,GregBorrelly,0,35773
8779,andreynering,0,35773
35656,karthik,0,35773
30291,Teraguchi0804,0,35773
26949,archerU,0,35773
23081,Tonyvitamin,1,35773
7131,mosamlife,0,35773
5887,matejlatin,0,35773
33172,Siemko,0,35773
115,sharpstill,1,35773
24061,ethanhs,0,35773
16575,seanmthompson,0,35773
11605,sahibalejandro,0,35773
1572,TangJiong,0,35773
12355,lynchlee,0,35773
28783,FontEndArt,0,35773
17632,maniart,0,35773
31726,ccckblaze,1,35773
8355,rodolfojt,1,35773
1941,pitkane,0,35773
25441,dunovank,1,35773
28563,KrishnB,1,35773
21703,lapisangularis,0,35773
14140,chenchau,1,35773
30827,abel-nieva,0,35773
1522,mluna16,0,35773
4227,ozamanan,1,35773
26701,lukechilds,0,35773
33478,NotMyself,0,35773
34442,1Konny,1,35773
27157,davidvenin,0,11648
11415,TheYahya,0,35773
18732,johndagostino,0,35773
9367,renepenner,0,35773
26276,nick6918,1,35773
36578,paulmillr,0,35773
14240,nutjane,0,35773
33647,ooflorent,0,35773
19855,eliooses,0,35773
33679,nathanpeck,0,35773
14930,spmarisa,1,35773
17519,NSFish,1,35773
25392,artivilla,0,35773
9671,peterson3,0,35773
15663,Eralien,1,35773
24006,orachide,0,35773
13261,cfmitrah,0,35773
16021,bikash,0,35773
30244,nnstn,0,35773
11378,dariawhitecastle,0,35773
32280,hr1912,1,35773
3806,rmp,0,35773
4265,lingcarzy,0,35773
17627,ZachTRice,0,35773
6280,FlyAndNotDown,0,35773
25555,dandanbang,1,35773
21528,Acentelles,0,35773
26610,atilberk,1,35773
9753,davidmsibley,0,35773
25335,ryanboris,0,35773
5771,HOHOOO,1,35773
26695,imdoingotherthings,0,35773
28353,sjyMystery,0,35773
23096,hankso,0,35773
32678,Juansereina,0,35773
6194,boctulus,0,35773
17496,luanraithz,0,35773
24976,fedor,0,35773
15108,mlent,0,35773
15407,obieda01,1,35773
22387,nischayv,0,35773
6774,T-M-L-C,1,35773
25515,hyunminch,0,35773
1568,kuzroman,0,35773
36027,jmolivas,0,35773
10345,bskim45,0,35773
27991,Densz,0,35773
12610,divyanshu013,0,35773
9045,laoshuterry,1,35773
20197,SamuelZhaoY,0,35773
1895,KRISACHAN,0,35773
37522,gsayer,1,35773
29448,timbook,1,35773
837,sky-admin,0,35773
9353,Mulder90,0,35773
7816,ajhsu,0,35773
9614,priancho,1,35773
35630,dhruvp-8,0,35773
24685,gDanix,1,35773
28247,aelshamy,0,35773
22970,AbdullahKady,0,35773
21868,hrandika,1,35773
4596,Mozfe,0,35773
17714,andrest,0,35773
29958,monokrome,0,35773
31247,Sam-Lane,1,35773
16430,MehmetAygun,1,35773
26819,aichiko0225,0,35773
36129,Alibner,0,35773
22266,soloviola,0,35773
594,DayThink,0,35773
25420,Eastkap,0,35773
33245,ramonza,1,35773
19839,swplzj,0,35773
19954,hoondongkim,1,35773
20368,darshanime,1,35773
21714,avik-pal,1,35773
18389,Exikron,0,35773
11387,aman1391,1,35773
20370,deanchen,0,35773
29700,konyilwin,0,35773
10103,firefly1126,0,35773
13963,0oneo,1,35773
23162,dziudek,0,35773
36777,if1live,0,35773
6444,gokultp,1,35773
17694,pbek,0,35773
8746,cdrage,0,35773
21146,lzcdev,0,35773
35619,lagwy,0,35773
18937,sger,0,35773
20728,sunn-e,1,35773
16333,rleonhart,0,35773
10343,bquast,1,35773
24072,1fabiopereira,0,35773
30323,nakamuraagatha,0,35773
16673,YuxiangJohn,1,35773
22147,RCheese,1,35773
17697,NlightNFotis,0,35773
12067,FantasyGao,0,35773
1647,kleincup,1,35773
3660,alvapatrice,1,35773
10053,ashwin31,0,35773
10536,Tofull,1,35773
25472,boylecreations,0,35773
18836,sir-kain,0,35773
34710,sudeepraja,1,35773
27846,patrickPDD,0,35773
11583,sushinpv,0,6139
28747,lcortess,0,35773
35206,noyoshi,1,35773
8013,apostolidhs,0,35773
12534,iamxiaoyubei,1,35773
27230,bling5630,0,35773
29975,theskumar,0,35773
33321,schrum2,1,36482
7440,justin107,0,35773
22723,GordyD,0,35773
19025,lc222,1,35773
31742,sohnryang,0,35773
47,diluga,0,35773
17152,DominusKelvin,0,35773
13641,ashfaqrafi,0,35773
35920,michidk,0,35773
12393,kelp404,0,35773
25678,aayushmnit,1,35773
32847,OthmaneBlial,0,35773
30084,ggaaooppeenngg,0,35773
7776,cuneydtural,0,35773
13868,fortytw2,0,35773
12906,AliBedaer,0,35773
26061,awemulya,0,35773
24270,bordoni,0,35773
26539,dragondiego7,0,35773
26126,Souradip-sopho,1,35773
13175,evias,0,35773
32457,slumnitz,1,35773
29014,mrdulin,0,35773
991,srikantvadrevu,1,35773
17508,ryanj,0,35773
3564,kelindar,1,35773
29209,dros1986,1,35773
377,lyzzard,0,35773
20945,bkase,0,35773
5847,brajeshkokkonda,1,35773
9477,picorelli,0,35773
18947,faraz117,0,35773
10050,ScottONeal,0,35773
14149,ryanmcgrath,0,35773
19384,jenssegers,0,35773
25258,SoyGoodPeople,0,35773
20486,JeffreySu,0,35773
28317,alexandervalencia,0,35773
35503,Blucezhang,0,35773
36792,strap8,0,35773
37622,i-am-tom,1,35773
3272,YoungjunNa,1,35773
3066,serdardemir,0,35773
3155,dsteinberg,1,35773
22693,edurodriguesdias,0,35773
23098,JasonLinkinBright,1,35773
19403,andrewvy,0,35773
20160,lynnlangit,1,35773
14002,tavaresrafa,0,35773
5814,cw1997,0,35773
14748,btucker,1,11648
6644,litonarefin,0,35773
9416,clcron,1,35773
23755,robertcoopercode,0,35773
19145,devniel,0,35773
931,chriman,0,35773
24337,francescofiori,0,35773
12540,horsley,0,35773
15006,mattfelten,0,35773
28451,howl-anderson,1,35773
7665,dimaip,0,35773
32211,azharullah,1,35773
37398,aaronconway7,0,35773
8078,superscott,0,35773
1148,koploop,1,35773
10123,sudohello,0,35773
2594,Abdelaziz18003,0,35773
36263,saikrishna-kanneti,1,35773
1830,jsobeck,1,35773
12224,robertsundstrom,0,35773
29137,devAmoghS,1,35773
30443,markemer,0,35773
17433,peterver,0,35773
26166,beiliangshizi,0,35773
32339,diop,0,35773
35490,shoikot,0,35773
18563,jasonz1987,0,35773
33035,bravist,0,35773
35364,LB--,0,35773
7928,Beth3346,0,35773
32957,saikksub,0,35773
2664,ppizarror,0,35773
25940,takeiteasy,0,35773
30535,nickwu78,0,35773
16878,IgorDePaula,0,35773
4089,arikfr,0,35773
7409,prabod,0,35773
30304,lukefx,0,35773
23383,markshust,0,35773
34737,jackey,0,35773
36469,DiSiqueira,0,35773
2092,iJoeychang,0,35773
5869,reliq,0,35773
7845,patricknelson,0,35773
36603,ronflima,0,35773
1632,stormraiser,1,35773
3032,SunShinewyf,0,35773
36909,samundrak,0,35773
21630,buntine,0,35773
18759,kyrin28,1,35773
21216,dtrann,0,35773
30067,ospaarmann,0,35773
18488,shenc3,0,35773
9482,IOriens,0,35773
21187,Cheukdarsy,0,35773
32271,gigiskarlett,0,35773
14292,NeftaliYagua,0,35773
22492,dhimmel,1,35773
8036,Twipped,0,35773
30977,jehartzog,0,35773
33215,sempr,0,35773
24063,louistsaitszho,0,35773
34312,adamgreig,1,35773
36499,micheltlutz,0,35773
26063,harsha935,0,35773
19597,nickrobinson,0,35773
16844,iraycd,0,35773
23717,casutton,1,35773
9027,Zalasanjay,0,35773
29959,SindreSvendby,0,35773
5123,dguido,0,35773
13744,DexterShepherd,0,35773
17649,iampawan,0,35773
34505,steveh,0,35773
3500,Comcx,1,35773
5385,clemensv,0,35773
31751,johannlaqua,0,35773
22741,frederfred,0,35773
17592,jonatasnona,0,35773
20780,chenyongze,0,35773
12246,laclys,0,35773
26474,jmakeig,0,35773
26190,mhnpd,0,35773
14105,huoxingyun,1,35773
30637,balanceTWK,1,35773
24927,czzisaman,1,35773
3146,aru31,1,35773
21128,MrWooJ,0,35773
35126,jnatherley,0,35773
326,boneskull,0,35773
28653,beiatisi,0,35773
17893,SK-CSE,0,35773
2034,gitsome,0,35773
20851,riccjohn,0,35773
2133,J535D165,1,35773
33305,Hermsi1337,0,35773
12743,angryreid,0,35773
25056,seugonzalez,0,35773
16444,monsterxcn,0,35773
3901,soerenmartius,0,35773
24477,ingiulio,0,35773
32768,NanoDano,0,35773
28223,floriansalihovic,0,35773
17444,rahul286,0,35773
8696,eldalo,0,35773
24007,fallen90,0,35773
6591,mattonit,0,35773
15527,blitsoftwares,0,35773
31863,samuelcastro,0,35773
19680,dvente,1,35773
29778,dz0ny,0,35773
31567,AlexanderFabisch,1,35773
29374,haochuan,0,35773
34904,CoXier,1,35773
7,amituuush,0,35773
35080,SykieChen,0,35773
2187,thusitha92,0,35773
28978,rama270677,1,35773
32099,dsfb,0,35773
1405,jjerphan,1,35773
22222,avranju,0,35773
12745,hishamkaram,0,35773
37193,sevilayha,0,35773
15115,Germey,0,35773
3880,ilyas-shah,0,35773
9278,Neurone,0,35773
9946,glitchtank,0,35773
35586,juliofalbo,0,35773
35772,hessnd,0,35773
29130,sahooamarjeet,1,35773
15842,philihp,0,35773
3180,maltrics,0,35773
10242,paraofheaven,0,35773
12577,horaciochacon,1,26963
34308,proserve,0,35773
14687,JerryCheese,1,35773
796,lufutu,1,6229
30991,antonshell,0,35773
9091,snehankekre,1,35773
8958,andyshora,0,35773
8420,carlosrberto,0,35773
23711,samphilipd,0,35773
316,dmente03,0,35773
32803,TigerHee,0,35773
1555,cchangcs,1,35773
18547,MatrixV01,0,35773
29582,benkelly,0,35773
35199,matrixjnr,0,35773
18920,BboyAkers,0,35773
11820,davidoster,0,35773
15428,danmakenoise,0,35773
24253,ajaya,0,35773
33479,Kingofhevil,0,35773
6337,SharifElfouly,1,35773
34160,lingyv,0,35773
9822,adiroiban,0,35773
14931,fmut,0,35773
34475,kobezzza,0,35773
30952,SeptBlast,1,35773
11438,khurramjaved96,1,35773
9428,thedjinn,0,35773
4198,mtmtkzm,0,35773
5964,ferreiro,0,35773
10384,smadha,1,35773
